学生,1,法国,国际会议,"学校经费, 科研经费",女,已婚,良好,计算机科学与技术学院
教师,2,德国,合作研究,科研经费,男,已婚,良好,电气工程及自动化学院
教师,2,德国,合作研究,科研经费,男,已婚,良好,电气工程及自动化学院
教师,1,美国,合作研究,科研经费,男,已婚,优秀,深圳研究生院
教师,1,美国,国际会议,"学校经费, 科研经费",男,已婚,优秀,市政环境工程学院
教师,1,美国,国际会议,科研经费,女,已婚,良好,电气工程及自动化学院
学生,1,丹麦,留学进修,费用自理,男,未婚,优秀,电子与信息工程学院
教师,2,马来西亚,国际会议,"学校经费, 科研经费",男,已婚,良好,计算机科学与技术学院
教师,2,马来西亚,国际会议,"学校经费, 科研经费",女,已婚,良好,计算机科学与技术学院
学生,1,俄罗斯,留学进修,境外邀请方,男,未婚,良好,机电工程学院
学生,3,英国,国际会议,"学校经费, 科研经费",男,未婚,良好,建筑学院
学生,3,英国,国际会议,"学校经费, 科研经费",女,未婚,良好,建筑学院
学生,3,英国,国际会议,"学校经费, 科研经费",男,未婚,良好,建筑学院
教授,1,哈萨克斯坦,访问考察,费用自理,男,已婚,良好,校本部机关
学生,1,意大利,合作研究,"学校经费, 科研经费",男,未婚,良好,材料科学与工程学院
学生,1,美国,留学进修,费用自理,男,未婚,良好,航天学院
教师,5,英国,国际会议,学校经费,女,已婚,优秀,外国语学院
教师,5,英国,国际会议,学校经费,女,已婚,优秀,外国语学院
教师,5,英国,国际会议,学校经费,女,已婚,优秀,外国语学院
教师,5,英国,国际会议,学校经费,女,已婚,优秀,外国语学院
教师,5,英国,国际会议,学校经费,女,已婚,优秀,外国语学院
学生,1,美国,留学进修,学校经费,女,已婚,优秀,市政环境工程学院
教授,1,哈萨克斯坦,合作研究,费用自理,男,已婚,良好,校本部机关
教师,1,美国,国际会议,科研经费,女,未婚,优秀,计算机科学与技术学院
学生,1,美国,留学进修,费用自理,男,已婚,良好,航天学院
教师,2,美国,国际会议,"学校经费, 科研经费",男,已婚,良好,航天学院
教授,2,美国,国际会议,"学校经费, 科研经费",男,已婚,优秀,航天学院
学生,2,马来西亚,国际会议,学校经费,男,未婚,良好,市政环境工程学院
学生,2,马来西亚,国际会议,学校经费,男,未婚,良好,市政环境工程学院
教师,1,香港,访问考察,费用自理,女,已婚,优秀,建筑学院
教师,1,美国,留学进修,科研经费,男,已婚,优秀,计算机科学与技术学院
教师,1,美国,国际会议,科研经费,男,已婚,优秀,计算机科学与技术学院
教师,2,意大利,国际会议,学校经费,女,已婚,优秀,外国语学院
教师,2,意大利,国际会议,学校经费,女,已婚,优秀,外国语学院
教师,1,美国,访问考察,科研经费,男,已婚,优秀,计算机科学与技术学院
,1,香港,国际会议,科研经费,女,已婚,优秀,市政环境工程学院
教师,1,美国,国际会议,科研经费,男,已婚,优秀,计算机科学与技术学院
教师,1,美国,国际会议,科研经费,男,已婚,优秀,计算机科学与技术学院
教师,1,美国,国际会议,科研经费,男,已婚,优秀,计算机科学与技术学院
教师,1,美国,留学进修,境外邀请方,女,未婚,优秀,计算机科学与技术学院
教师,1,美国,访问考察,学校经费,男,已婚,一般,校本部机关
学生,2,加拿大,国际会议,"学校经费, 科研经费",女,已婚,一般,材料科学与工程学院
学生,2,加拿大,国际会议,"学校经费, 科研经费",男,未婚,良好,机电工程学院
学生,3,俄罗斯,留学进修,"境外邀请方, 费用自理",男,未婚,一般,外国语学院
学生,3,俄罗斯,留学进修,"境外邀请方, 费用自理",女,未婚,良好,外国语学院
学生,3,俄罗斯,留学进修,"境外邀请方, 费用自理",女,未婚,一般,外国语学院
学生,1,美国,国际会议,"学校经费, 科研经费, 费用自理",女,已婚,良好,理学院
学生,1,新加坡,留学进修,学校经费,男,已婚,良好,土木工程学院
教授,1,日本,合作研究,科研经费,男,已婚,优秀,软件学院
教师,1,马来西亚,国际会议,"学校经费, 科研经费",男,已婚,优秀,市政环境工程学院
教授,1,美国,合作研究,科研经费,男,已婚,优秀,基础与交叉科学研究院
校长,1,美国,国际会议,学校经费,男,已婚,良好,校本部机关
学生,1,英国,国际会议,"境外邀请方, 科研经费, 费用自理",女,未婚,优秀,市政环境工程学院
教授,1,新加坡,访问考察,科研经费,男,已婚,优秀,理学院
教师,1,美国,国际会议,"学校经费, 科研经费",男,已婚,优秀,电子与信息工程学院
学生,1,美国,留学进修,费用自理,男,未婚,良好,材料科学与工程学院
教师,1,美国,国际会议,科研经费,女,未婚,优秀,生命科学与技术学院
学生,1,美国,留学进修,费用自理,女,未婚,良好,材料科学与工程学院
校长,1,美国,访问考察,境外邀请方,男,已婚,良好,校本部机关
教师,2,泰国,国际会议,科研经费,男,已婚,优秀,食品科学与工程学院
教师,2,泰国,国际会议,科研经费,男,已婚,良好,生命科学与技术学院
教师,10,新加坡,合作研究,科研经费,男,已婚,优秀,航天学院
教师,10,新加坡,合作研究,科研经费,男,已婚,优秀,航天学院
教师,1,日本,国际会议,科研经费,男,已婚,良好,理学院
教师,2,美国,国际会议,学院经费,女,未婚,优秀,校本部机关
教师,2,美国,国际会议,学院经费,女,已婚,良好,校本部机关
教师,1,美国,国际会议,境外邀请方,男,已婚,良好,电气工程及自动化学院
教师,1,尼泊尔,国际会议,科研经费,男,已婚,优秀,市政环境工程学院
教授,2,美国,国际会议,科研经费,女,已婚,优秀,电气工程及自动化学院
副教授,2,美国,国际会议,科研经费,男,已婚,一般,电气工程及自动化学院
教师,2,俄罗斯,合作研究,科研经费,男,已婚,优秀,土木工程学院
教师,2,俄罗斯,合作研究,科研经费,男,已婚,优秀,交通科学与工程学院
教师,1,英国,访问考察,科研经费,女,已婚,优秀,土木工程学院
教师,1,美国,国际会议,"学校经费, 科研经费",男,已婚,良好,电气工程及自动化学院
教师,1,俄罗斯,合作研究,境外邀请方,男,已婚,优秀,航天学院
,5,中国台湾,访问考察,学校经费,女,已婚,良好,校本部机关
,5,中国台湾,访问考察,学校经费,男,已婚,优秀,校本部机关
,5,中国台湾,访问考察,学校经费,男,已婚,优秀,经济与管理学院
,5,中国台湾,访问考察,学校经费,女,已婚,一般,校本部机关
,5,中国台湾,访问考察,学校经费,男,已婚,良好,校本部机关
学生,1,美国,留学进修,"境外邀请方, 费用自理",男,未婚,良好,能源科学与工程学院
教师,1,香港,访问考察,学校经费,男,未婚,优秀,校本部机关
学生,2,加拿大,国际会议,学校经费,男,未婚,良好,机电工程学院
学生,1,美国,留学进修,学校经费,男,未婚,良好,生命科学与技术学院
教师,1,美国,国际会议,科研经费,男,已婚,优秀,理学院
教师,1,韩国,国际会议,"学校经费, 科研经费",男,已婚,优秀,航天学院
学生,1,韩国,国际会议,"学校经费, 科研经费",男,未婚,良好,能源科学与工程学院
教师,1,美国,国际会议,学校经费,男,已婚,优秀,食品科学与工程学院
教师,1,新加坡,国际会议,学校经费,男,未婚,良好,经济与管理学院
学生,1,美国,留学进修,学校经费,男,已婚,良好,机电工程学院
学生,2,瑞士,国际会议,学校经费,男,未婚,良好,化工学院
学生,2,瑞士,国际会议,学校经费,女,已婚,良好,化工学院
学生,2,日本,国际会议,"学校经费, 科研经费",男,已婚,良好,材料科学与工程学院
学生,2,日本,国际会议,"学校经费, 科研经费",男,未婚,良好,材料科学与工程学院
学生,1,美国,访问考察,费用自理,女,未婚,良好,外国语学院
学生,1,英国，法国，比利时，荷兰，德国,探亲旅游,费用自理,女,未婚,良好,经济与管理学院
学生,1,美国,留学进修,科研经费,男,未婚,良好,航天学院
教师,1,加拿大,国际会议,科研经费,男,已婚,优秀,机电工程学院
教师,2,韩国,合作研究,科研经费,男,已婚,良好,材料科学与工程学院
教师,2,韩国,合作研究,科研经费,男,已婚,良好,材料科学与工程学院
,1,美国,国际会议,"学校经费, 科研经费",男,已婚,优秀,电子与信息工程学院
学生,1,南非,国际会议,学校经费,男,已婚,良好,建筑学院
教师,1,美国,留学进修,"境外邀请方, 费用自理",男,已婚,优秀,基础与交叉科学研究院
教授,1,日本,国际会议,"学校经费, 科研经费",女,已婚,优秀,材料科学与工程学院
学生,1,美国,留学进修,"学校经费, 费用自理",男,未婚,良好,能源科学与工程学院
学生,2,美国,国际会议,科研经费,男,未婚,良好,计算机科学与技术学院
学生,2,美国,国际会议,科研经费,男,未婚,良好,计算机科学与技术学院
学生,1,美国,留学进修,境外邀请方,男,已婚,良好,材料科学与工程学院
教师,2,美国,国际会议,科研经费,男,已婚,良好,计算机科学与技术学院
教师,2,美国,国际会议,科研经费,女,已婚,良好,计算机科学与技术学院
副教授,1,日本,国际会议,科研经费,女,已婚,优秀,理学院
学生,1,美国,合作研究,学校经费,男,未婚,良好,材料科学与工程学院
学生,1,美国,国际会议,"学校经费, 科研经费",男,未婚,优秀,电气工程及自动化学院
,1,中国台湾,国际会议,学校经费,女,已婚,优秀,土木工程学院
教师,1,澳大利亚,国际会议,学校经费,女,已婚,良好,材料科学与工程学院
教师,4,美国,访问考察,学校经费,男,已婚,良好,材料科学与工程学院
教师,4,美国,访问考察,学校经费,男,已婚,良好,材料科学与工程学院
教师,4,美国,访问考察,学校经费,男,已婚,良好,材料科学与工程学院
教师,2,马耳他,国际会议,"学校经费, 科研经费",男,已婚,优秀,航天学院
教师,2,马耳他,国际会议,"学校经费, 科研经费",女,已婚,优秀,航天学院
学生,1,比利时,留学进修,费用自理,男,未婚,优秀,材料科学与工程学院
教师,1,美国,国际会议,科研经费,男,已婚,优秀,经济与管理学院
教师,1,美国,留学进修,学校经费,男,已婚,良好,能源科学与工程学院
教师,1,日本,国际会议,科研经费,女,已婚,优秀,理学院
教师,1,中国台湾,访问考察,学院经费,女,已婚,优秀,威海校区
学生,1,加拿大,国际会议,"学校经费, 科研经费",男,已婚,一般,经济与管理学院
学生,1,韩国,国际会议,学校经费,女,未婚,良好,市政环境工程学院
教师,1,韩国，意大利,国际会议,科研经费,男,未婚,优秀,经济与管理学院
教师,1,美国,国际会议,"学校经费, 科研经费",男,已婚,良好,航天学院
教师,3,德国,访问考察,"学校经费, 学院经费",男,已婚,优秀,材料科学与工程学院
教师,3,瑞士,国际会议,"学校经费, 科研经费",男,已婚,良好,材料科学与工程学院
教师,3,瑞士,国际会议,"学校经费, 科研经费",女,已婚,优秀,材料科学与工程学院
,3,瑞士,国际会议,"学校经费, 科研经费",男,已婚,良好,材料科学与工程学院
教师,1,美国,国际会议,科研经费,女,已婚,良好,计算机科学与技术学院
教授,1,美国,访问考察,科研经费,男,已婚,良好,材料科学与工程学院
,1,澳大利亚,国际会议,学校经费,男,未婚,优秀,电子与信息工程学院
教授,15,芬兰,国际会议,费用自理,女,已婚,优秀,经济与管理学院
教授,15,芬兰,国际会议,费用自理,男,已婚,优秀,经济与管理学院
教授,15,芬兰,国际会议,费用自理,男,已婚,良好,经济与管理学院
教授,15,芬兰,国际会议,费用自理,男,已婚,优秀,经济与管理学院
副教授,15,芬兰,国际会议,费用自理,女,已婚,优秀,经济与管理学院
副教授,15,芬兰,国际会议,费用自理,女,已婚,初级,经济与管理学院
教授,15,芬兰,国际会议,费用自理,女,已婚,良好,经济与管理学院
教授,15,芬兰,国际会议,费用自理,男,未婚,良好,经济与管理学院
副教授,15,芬兰,国际会议,费用自理,女,已婚,良好,经济与管理学院
教授,15,芬兰,国际会议,费用自理,男,已婚,优秀,经济与管理学院
教授,15,芬兰,国际会议,费用自理,女,已婚,良好,经济与管理学院
副教授,15,芬兰,国际会议,费用自理,女,已婚,优秀,经济与管理学院
副教授,15,芬兰,国际会议,费用自理,女,已婚,良好,经济与管理学院
副教授,15,芬兰,国际会议,费用自理,女,已婚,优秀,经济与管理学院
教授,15,芬兰,国际会议,费用自理,女,已婚,优秀,经济与管理学院
,1,美国,国际会议,科研经费,男,已婚,优秀,基础与交叉科学研究院
,20,德国，英国,实习培训,费用自理,男,未婚,一般,理学院
教师,3,日本,访问考察,学校经费,男,已婚,优秀,机电工程学院
教师,3,日本,访问考察,学校经费,男,已婚,良好,机电工程学院
教师,3,日本,访问考察,学校经费,女,已婚,优秀,校本部机关
教师,1,美国,探亲旅游,费用自理,男,已婚,良好,电子与信息工程学院
学生,1,英国,国际会议,"学校经费, 科研经费",男,未婚,优秀,计算机科学与技术学院
教师,1,英国,合作研究,境外邀请方,女,未婚,优秀,机电工程学院
教授,1,德国,国际会议,学校经费,女,已婚,优秀,电气工程及自动化学院
学生,1,日本,国际会议,"学校经费, 科研经费",男,已婚,优秀,计算机科学与技术学院
学生,1,英国,访问考察,学校经费,女,未婚,良好,航天学院
教授,1,日本,国际会议,科研经费,男,已婚,优秀,基础与交叉科学研究院
学生,1,中国台湾,国际会议,科研经费,男,未婚,良好,材料科学与工程学院
教师,1,阿富汗,访问考察,境外邀请方,女,未婚,初级,材料科学与工程学院
教师,1,英国,国际会议,境外邀请方,女,未婚,优秀,机电工程学院
学生,1,美国,留学进修,学校经费,男,未婚,良好,材料科学与工程学院
副教授,1,日本,国际会议,科研经费,男,已婚,优秀,电气工程及自动化学院
教师,4,中国台湾,国际会议,科研经费,男,已婚,良好,材料科学与工程学院
教师,4,中国台湾,国际会议,科研经费,男,已婚,良好,基础与交叉科学研究院
教师,4,中国台湾,国际会议,科研经费,男,已婚,优秀,材料科学与工程学院
教师,4,中国台湾,国际会议,科研经费,男,已婚,良好,材料科学与工程学院
教师,6,印度尼西亚,访问考察,学院经费,男,未婚,良好,经济与管理学院
教师,6,印度尼西亚,访问考察,学院经费,男,已婚,优秀,化工学院
教师,6,印度尼西亚,访问考察,学院经费,女,未婚,良好,校本部机关
教师,6,印度尼西亚,访问考察,学院经费,女,已婚,良好,校本部机关
教师,6,印度尼西亚,访问考察,学院经费,男,已婚,优秀,土木工程学院
教师,6,印度尼西亚,访问考察,学院经费,男,已婚,优秀,化工学院
学生,1,美国,留学进修,科研经费,女,已婚,良好,理学院
教师,1,芬兰,国际会议,学院经费,男,未婚,初级,材料科学与工程学院
学生,1,韩国,国际会议,科研经费,男,未婚,良好,市政环境工程学院
学生,1,丹麦,留学进修,学校经费,女,未婚,优秀,材料科学与工程学院
教师,1,日本,国际会议,"学校经费, 科研经费",男,已婚,良好,土木工程学院
学生,1,美国,国际会议,"学校经费, 科研经费",男,未婚,优秀,理学院
教师,1,香港,合作研究,"学校经费, 科研经费",男,已婚,优秀,基础与交叉科学研究院
学生,1,美国,留学进修,学校经费,男,未婚,良好,深圳研究生院
教授,2,英国,国际会议,科研经费,男,已婚,优秀,航天学院
教授,2,英国,国际会议,科研经费,女,已婚,良好,航天学院
学生,3,美国,国际会议,"学校经费, 科研经费",男,未婚,优秀,航天学院
学生,3,美国,国际会议,"学校经费, 科研经费",女,未婚,良好,航天学院
学生,3,美国,国际会议,"学校经费, 科研经费",女,未婚,良好,航天学院
学生,2,日本,国际会议,学校经费,男,未婚,良好,电气工程及自动化学院
学生,2,日本,国际会议,学校经费,男,未婚,良好,电气工程及自动化学院
教师,2,澳大利亚,国际会议,科研经费,男,已婚,良好,材料科学与工程学院
院长,2,澳大利亚,国际会议,科研经费,男,已婚,优秀,材料科学与工程学院
学生,1,英国,留学进修,费用自理,男,已婚,良好,机电工程学院
院长,1,澳门,国际会议,学校经费,男,未婚,优秀,法学院
教师,2,美国,国际会议,"学校经费, 科研经费",男,已婚,优秀,电子与信息工程学院
教师,2,美国,国际会议,"学校经费, 科研经费",男,已婚,优秀,电子与信息工程学院
,1,英国,国际会议,"学校经费, 科研经费",女,已婚,良好,计算机科学与技术学院
教师,1,尼泊尔,访问考察,学校经费,男,已婚,优秀,化工学院
教师,1,美国,国际会议,科研经费,男,已婚,良好,理学院
教师,1,美国,国际会议,科研经费,男,已婚,优秀,材料科学与工程学院
学生,1,荷兰,留学进修,学校经费,男,未婚,优秀,航天学院
教师,1,日本,国际会议,科研经费,女,已婚,优秀,机电工程学院
教师,2,香港,访问考察,学校经费,男,已婚,初级,校本部机关
教师,2,香港,访问考察,学校经费,男,已婚,优秀,校本部机关
教师,1,意大利，德国，荷兰，突尼斯,探亲旅游,费用自理,女,已婚,一般,校本部机关
学生,3,韩国,实习培训,学校经费,男,未婚,良好,机电工程学院
学生,3,韩国,实习培训,学校经费,男,未婚,良好,机电工程学院
学生,3,韩国,实习培训,学校经费,男,未婚,良好,机电工程学院
学生,10,日本,访问考察,境外邀请方,男,未婚,一般,机电工程学院
学生,10,日本,访问考察,境外邀请方,女,未婚,优秀,机电工程学院
学生,10,日本,访问考察,境外邀请方,女,未婚,一般,机电工程学院
学生,10,日本,访问考察,境外邀请方,男,未婚,初级,机电工程学院
学生,10,日本,访问考察,境外邀请方,女,未婚,良好,机电工程学院
学生,10,日本,访问考察,境外邀请方,女,未婚,良好,机电工程学院
学生,10,日本,访问考察,境外邀请方,女,未婚,初级,机电工程学院
学生,10,日本,访问考察,境外邀请方,男,未婚,一般,机电工程学院
学生,10,日本,访问考察,境外邀请方,男,未婚,良好,机电工程学院
学生,10,日本,访问考察,境外邀请方,女,未婚,良好,机电工程学院
教师,3,马来西亚,国际会议,科研经费,男,已婚,优秀,机电工程学院
教师,3,马来西亚,国际会议,科研经费,男,已婚,良好,生命科学与技术学院
教师,3,马来西亚,国际会议,科研经费,男,已婚,优秀,机电工程学院
教师,1,法国,国际会议,"学校经费, 科研经费",女,已婚,良好,计算机科学与技术学院
学生,1,澳大利亚,访问考察,费用自理,女,未婚,良好,经济与管理学院
教师,1,韩国,国际会议,境外邀请方,男,已婚,优秀,建筑学院
学生,1,美国,留学进修,科研经费,男,已婚,良好,理学院
教师,1,香港,合作研究,学院经费,男,已婚,优秀,经济与管理学院
教师,1,英国,国际会议,"学院经费, 科研经费",男,已婚,优秀,电子与信息工程学院
教师,1,新西兰,国际会议,学院经费,女,已婚,优秀,经济与管理学院
教师,3,新西兰,国际会议,学院经费,女,已婚,优秀,经济与管理学院
教师,3,新西兰,国际会议,学院经费,男,已婚,良好,经济与管理学院
教师,3,新西兰,国际会议,学院经费,男,已婚,优秀,经济与管理学院
教师,2,巴西,国际会议,学校经费,男,已婚,良好,食品科学与工程学院
教师,2,巴西,国际会议,学校经费,女,已婚,优秀,食品科学与工程学院
教师,1,美国,访问考察,"学校经费, 科研经费",男,已婚,良好,交通科学与工程学院
学生,1,马来西亚,国际会议,学校经费,男,未婚,良好,计算机科学与技术学院
教授,1,美国,访问考察,科研经费,男,已婚,良好,航天学院
,1,日本,访问考察,学校经费,男,未婚,优秀,人文与社会科学学院
教师,1,韩国,国际会议,学校经费,男,已婚,优秀,建筑学院
教师,1,印度尼西亚,国际会议,"科研经费, 费用自理",男,已婚,优秀,电子与信息工程学院
学生,1,美国,国际会议,"学校经费, 科研经费",男,未婚,良好,电气工程及自动化学院
,1,澳大利亚,国际会议,学校经费,男,未婚,良好,电子与信息工程学院
副教授,3,美国,国际会议,科研经费,男,已婚,良好,交通科学与工程学院
教授,3,美国,国际会议,科研经费,男,已婚,良好,交通科学与工程学院
,3,美国,国际会议,科研经费,女,已婚,良好,校本部机关
学生,1,美国,访问考察,费用自理,女,未婚,初级,计算机科学与技术学院
教授,2,柬埔寨,国际会议,"学校经费, 科研经费",男,已婚,优秀,电气工程及自动化学院
教师,2,柬埔寨,国际会议,"学校经费, 科研经费",女,未婚,优秀,电气工程及自动化学院
学生,1,泰国,国际会议,科研经费,男,未婚,良好,机电工程学院
学生,1,美国,留学进修,学校经费,男,未婚,良好,深圳研究生院
教师,2,俄罗斯,访问考察,学校经费,女,已婚,良好,校本部机关
教师,2,俄罗斯,访问考察,学校经费,女,未婚,良好,校本部机关
教师,1,美国,国际会议,"学校经费, 科研经费",男,已婚,优秀,交通科学与工程学院
教师,1,新西兰,国际会议,"学校经费, 科研经费",男,已婚,优秀,经济与管理学院
学生,1,德国,访问考察,学校经费,男,未婚,良好,材料科学与工程学院
教师,2,美国,国际会议,学校经费,男,已婚,良好,电子与信息工程学院
教师,2,美国,国际会议,学校经费,男,已婚,优秀,电子与信息工程学院
学生,3,中国台湾,留学进修,费用自理,男,未婚,一般,土木工程学院
学生,3,中国台湾,留学进修,费用自理,男,未婚,一般,建筑学院
学生,3,中国台湾,留学进修,费用自理,女,未婚,良好,经济与管理学院
,1,德国，瑞士，荷兰，法国,访问考察,学校经费,男,已婚,良好,理学院
学生,1,英国,国际会议,科研经费,女,未婚,良好,经济与管理学院
学生,1,美国,留学进修,费用自理,男,未婚,一般,电子与信息工程学院
教师,1,英国,国际会议,科研经费,男,已婚,良好,经济与管理学院
学生,1,新加坡,国际会议,科研经费,男,未婚,良好,计算机科学与技术学院
学生,1,香港,留学进修,费用自理,女,未婚,良好,建筑学院
学生,1,土耳其,国际会议,"境外邀请方, 科研经费",男,已婚,优秀,航天学院
教师,2,美国,访问考察,学校经费,女,未婚,优秀,校本部机关
校长,2,美国,访问考察,学校经费,男,已婚,优秀,校本部机关
教师,1,中国台湾,国际会议,科研经费,女,已婚,优秀,建筑学院
教师,2,澳大利亚，新西兰,探亲旅游,费用自理,女,已婚,良好,校本部机关
教师,1,俄罗斯,合作研究,科研经费,女,已婚,良好,化工学院
教师,2,澳大利亚，新西兰,探亲旅游,费用自理,女,未婚,良好,校本部机关
教授,1,新加坡,国际会议,"学校经费, 科研经费",男,已婚,优秀,航天学院
教师,1,爱尔兰,合作研究,境外邀请方,女,已婚,优秀,经济与管理学院
学生,1,美国,国际会议,科研经费,男,已婚,良好,市政环境工程学院
学生,4,中国台湾,留学进修,费用自理,男,未婚,良好,建筑学院
学生,4,中国台湾,留学进修,费用自理,女,未婚,一般,交通科学与工程学院
学生,4,中国台湾,留学进修,费用自理,女,未婚,良好,机电工程学院
学生,4,中国台湾,留学进修,费用自理,男,未婚,良好,建筑学院
学生,4,中国台湾,留学进修,费用自理,女,未婚,良好,深圳研究生院
学生,4,中国台湾,留学进修,费用自理,男,未婚,良好,计算机科学与技术学院
学生,4,中国台湾,留学进修,费用自理,男,未婚,良好,威海校区
学生,4,中国台湾,留学进修,费用自理,女,未婚,一般,人文与社会科学学院
教师,2,加拿大,探亲旅游,科研经费,女,未婚,良好,航天学院
院长,3,美国,访问考察,学校经费,男,已婚,良好,材料科学与工程学院
院长,3,美国,访问考察,学校经费,男,已婚,良好,计算机科学与技术学院
,3,美国,访问考察,学校经费,男,已婚,优秀,化工学院
,4,美国,访问考察,学校经费,男,已婚,良好,航天学院
教师,4,美国,访问考察,学校经费,男,已婚,良好,电气工程及自动化学院
教师,4,美国,访问考察,学校经费,男,已婚,优秀,机电工程学院
院长,4,美国,访问考察,学校经费,男,已婚,良好,理学院
学生,6,中国台湾,留学进修,费用自理,女,未婚,一般,建筑学院
学生,6,中国台湾,留学进修,费用自理,女,未婚,一般,建筑学院
学生,6,中国台湾,留学进修,费用自理,女,未婚,一般,建筑学院
学生,6,中国台湾,留学进修,费用自理,女,未婚,一般,建筑学院
学生,6,中国台湾,留学进修,费用自理,女,未婚,一般,建筑学院
学生,6,中国台湾,留学进修,费用自理,女,未婚,一般,建筑学院
学生,1,加拿大,访问考察,科研经费,男,已婚,良好,市政环境工程学院
学生,5,中国台湾,留学进修,学校经费,女,未婚,优秀,建筑学院
学生,5,中国台湾,留学进修,学校经费,女,未婚,良好,交通科学与工程学院
学生,5,中国台湾,留学进修,学校经费,女,未婚,一般,建筑学院
学生,5,中国台湾,留学进修,学校经费,男,未婚,良好,建筑学院
学生,5,中国台湾,留学进修,学校经费,女,未婚,优秀,建筑学院
学生,7,中国台湾,留学进修,费用自理,女,未婚,初级,威海校区
学生,7,中国台湾,留学进修,费用自理,女,未婚,良好,威海校区
学生,7,中国台湾,留学进修,费用自理,女,未婚,一般,经济与管理学院
学生,7,中国台湾,留学进修,费用自理,男,未婚,一般,威海校区
学生,7,中国台湾,留学进修,费用自理,男,未婚,初级,理学院
学生,7,中国台湾,留学进修,费用自理,男,未婚,初级,机电工程学院
学生,7,中国台湾,留学进修,费用自理,女,未婚,良好,机电工程学院
学生,5,中国台湾,留学进修,境外邀请方,女,未婚,优秀,英才学院
学生,5,中国台湾,留学进修,境外邀请方,女,未婚,良好,材料科学与工程学院
学生,5,中国台湾,留学进修,境外邀请方,女,未婚,优秀,建筑学院
学生,5,中国台湾,留学进修,境外邀请方,女,未婚,优秀,建筑学院
学生,5,中国台湾,留学进修,境外邀请方,女,未婚,良好,建筑学院
院长,2,美国,国际会议,"学校经费, 科研经费",女,已婚,良好,生命科学与技术学院
教师,2,美国,国际会议,"学校经费, 科研经费",男,已婚,良好,生命科学与技术学院
学生,1,美国,国际会议,"学校经费, 科研经费",女,已婚,优秀,生命科学与技术学院
学生,5,中国台湾,留学进修,费用自理,男,未婚,良好,化工学院
学生,5,中国台湾,留学进修,费用自理,女,未婚,一般,威海校区
学生,5,中国台湾,留学进修,费用自理,女,未婚,良好,威海校区
学生,5,中国台湾,留学进修,费用自理,女,未婚,良好,威海校区
学生,5,中国台湾,留学进修,费用自理,男,未婚,优秀,计算机科学与技术学院
学生,2,中国台湾,留学进修,学校经费,男,未婚,良好,威海校区
学生,2,中国台湾,留学进修,学校经费,男,未婚,一般,威海校区
,5,卡塔尔,国际会议,科研经费,男,未婚,优秀,计算机科学与技术学院
,5,卡塔尔,国际会议,科研经费,男,未婚,良好,计算机科学与技术学院
,5,卡塔尔,国际会议,科研经费,男,未婚,良好,计算机科学与技术学院
,5,卡塔尔,国际会议,科研经费,男,已婚,优秀,计算机科学与技术学院
教师,5,卡塔尔,国际会议,科研经费,男,已婚,良好,计算机科学与技术学院
学生,3,美国,访问考察,费用自理,女,未婚,良好,经济与管理学院
学生,1,美国,访问考察,费用自理,女,未婚,初级,建筑学院
教师,2,美国,国际会议,科研经费,女,已婚,优秀,理学院
教师,2,美国,国际会议,科研经费,男,已婚,优秀,理学院
教师,1,柬埔寨,国际会议,科研经费,男,已婚,良好,计算机科学与技术学院
学生,1,美国,访问考察,费用自理,男,未婚,良好,计算机科学与技术学院
院长,1,美国,访问考察,学校经费,男,已婚,良好,航天学院
,1,韩国,合作研究,科研经费,女,未婚,良好,建筑学院
学生,1,卡塔尔,国际会议,科研经费,男,未婚,优秀,计算机科学与技术学院
学生,19,中国台湾,留学进修,费用自理,男,未婚,良好,威海校区
学生,19,中国台湾,留学进修,费用自理,女,未婚,初级,电子与信息工程学院
学生,19,中国台湾,留学进修,费用自理,女,未婚,良好,经济与管理学院
学生,19,中国台湾,留学进修,费用自理,男,未婚,一般,计算机科学与技术学院
学生,19,中国台湾,留学进修,费用自理,男,未婚,一般,英才学院
学生,19,中国台湾,留学进修,费用自理,男,未婚,优秀,电气工程及自动化学院
学生,19,中国台湾,留学进修,费用自理,男,未婚,良好,经济与管理学院
学生,19,中国台湾,留学进修,费用自理,男,未婚,优秀,计算机科学与技术学院
学生,19,中国台湾,留学进修,费用自理,男,未婚,良好,计算机科学与技术学院
学生,19,中国台湾,留学进修,费用自理,男,未婚,一般,人文与社会科学学院
学生,19,中国台湾,留学进修,费用自理,女,未婚,一般,交通科学与工程学院
学生,19,中国台湾,留学进修,费用自理,男,未婚,优秀,航天学院
学生,19,中国台湾,留学进修,费用自理,女,未婚,良好,土木工程学院
学生,19,中国台湾,留学进修,费用自理,女,未婚,良好,电子与信息工程学院
学生,19,中国台湾,留学进修,费用自理,女,未婚,一般,英才学院
学生,19,中国台湾,留学进修,费用自理,男,未婚,一般,土木工程学院
学生,19,中国台湾,留学进修,费用自理,男,未婚,良好,机电工程学院
学生,19,中国台湾,留学进修,费用自理,男,未婚,一般,机电工程学院
学生,19,中国台湾,留学进修,费用自理,男,未婚,一般,机电工程学院
学生,1,美国,国际会议,费用自理,男,未婚,优秀,电子与信息工程学院
学生,2,中国台湾,留学进修,费用自理,男,未婚,初级,威海校区
学生,2,中国台湾,留学进修,费用自理,男,未婚,良好,威海校区
学生,20,英国，法国，德国，荷兰，比利时,访问考察,费用自理,男,未婚,优秀,电气工程及自动化学院
